timestamps,open,high,low,close,volume,amount
2024-09-25,64.63421,65.37519,63.78604,64.61341,68774620.0,4442992600.0
2024-09-26,64.30639,66.02067,63.92363,65.09784,71421440.0,4630761000.0
2024-09-27,64.50781,66.19994,64.17124,65.85224,69094820.0,4503794000.0
2024-09-30,66.23388,67.399254,64.690094,66.3049,95915790.0,6345504000.0
2024-10-01,65.732254,66.74582,64.749054,65.856224,60112836.0,3953671400.0
2024-10-02,64.938354,66.395195,64.43068,65.856224,51017828.0,3336827000.0
2024-10-03,66.38002,67.0287,65.043846,66.33269,64469620.0,4267651600.0
2024-10-04,66.24573,67.12831,63.97079,64.712685,76030720.0,4981105700.0
2024-10-07,64.752716,65.634186,64.01796,65.26858,78094024.0,5069736000.0
2024-10-08,64.559166,65.67801,62.787678,64.26798,105540850.0,6788726300.0
2024-10-09,63.540123,64.97278,63.047092,64.35533,47873452.0,3062887700.0
2024-10-10,64.0378,65.30348,63.37727,64.815926,51935760.0,3343812400.0
2024-10-11,64.63422,66.231834,64.22628,65.49887,64363676.0,4193152300.0
2024-10-14,65.48341,66.80956,64.70975,65.697395,68530580.0,4500747300.0
2024-10-15,64.98575,66.06051,64.359924,65.578285,55529290.0,3623070500.0
2024-10-16,65.45971,66.287605,63.974712,64.692825,72613200.0,4727389000.0
2024-10-17,64.45648,65.62623,64.10051,64.887405,66873760.0,4331257000.0
2024-10-18,64.36168,65.54254,63.919693,65.145485,70897490.0,4590070000.0
2024-10-21,64.37353,66.04855,64.061195,65.570335,56077948.0,3645818400.0
2024-10-22,65.07659,66.06848,63.64848,64.63328,61873896.0,4012937500.0
